name,category
,Zariadenie interiéru/Stolové podnože/Pevné stolové nohy
FL H3 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H3 02 (SAT) 3x 705x95x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H3 02 (SAT) 3x 705x95x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H2 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H2 02 (SAT) 2x 705x95x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H2 02 (SAT) 2x 705x95x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 02 (SAT) 755x500x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 02 (SAT) 755x500x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 02 (SAT) 755x500x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 01 (SAT) 755x500x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 01 (SAT) 755x500x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C DUET 01 (SAT) 755x500x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 02 (SAT) 615x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 02 (SAT) 615x420x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 02 (SAT) 615x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 01 (SAT) 615x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 01 (SAT) 615x420x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C2 01 (SAT) 615x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 02 (SAT) 615x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 02 (SAT) 615x420x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 02 (SAT) 615x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 01 (SAT) 615x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 01 (SAT) 615x420x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL C 01 (SAT) 615x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 402 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 401 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 02 (SAT) 570x570x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 02 (SAT) 570x570x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 02 (SAT) 570x570x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 01 (SAT) 570x570x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 01 (SAT) 570x570x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B BIG 01 (SAT) 570x570x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 02 (SAT) 495x495x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 02 (SAT) 495x495x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 02 (SAT) 490x490x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 01 (SAT) 495x495x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 01 (SAT) 495x495x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL BM 01 (SAT) 495x495x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 02 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 02 (SAT) 420x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 02 (SAT) 420x420x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 02 (SAT) 420x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 01 (SAT) 420x420x600 (kaviareň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 01 (SAT) 405x405x720 (jedáleň),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL B 01 (SAT) 420x420x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A 301 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A BIG 21F (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A BIG 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL AM 21MF (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL AM 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL AM 01 (SAT) 485x485x1060 (bar),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A 21 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A 08S (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL A 01 (SAT),"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
,"Zariadenie interiéru/Stolové podnože/Brúsená nerezová podstava, drevená noha"
FL H3 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H3 10 (SAT) 3x 705x95x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H3 10 (SAT) 3x 705x95x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H2 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H2 10 (SAT) 2x 705x95x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H2 10 (SAT) 2x 705x95x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 10 (SAT) 755x500x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 10 (SAT) 755x500x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 10 (SAT) 755x500x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 09 (SAT) 755x500x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 09 (SAT) 755x500x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C DUET 09 (SAT) 755x500x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 10 (SAT) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 10 (SAT) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 10 (SAT) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 09 (SAT) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 09 (SAT) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C2 09 (SAT) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C10 (SAT) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C10 (SAT) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C10 (SAT) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C 09 (SAT) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C 09 (SAT) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL C 09 (SAT) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 410 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 409 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 10 (SAT) 570x570x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 10 (SAT) 570x570x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 10 (SAT) 570x570x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 09 (SAT) 570x570x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 09 (SAT) 555x555x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B BIG 09 (SAT) 570x570x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 10 (SAT) 495x495x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 10 (SAT) 495x495x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 10 (SAT) 495x495x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 09 (SAT) 495x495x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 09 (SAT) 495x495x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL BM 09 (SAT) 495x495x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 10 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 10 (SAT) 420x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 10 (SAT) 420x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 10 (SAT) 420x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 09 (SAT) 420x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 09 (SAT) 420x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL B 09 (SAT) 420x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL A 309 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL A BIG 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL AM 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL A 09 (SAT),Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
,Zariadenie interiéru/Stolové podnože/Brúsená nerez
FL H3 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL H3 02 (POL) 705x95x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL H3 02 (POL) 705x95x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL H2 02S (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL H2 02S (POL) 705x95x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL H2 02S (POL) 705x95x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 02 (POL) 755x500x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 02 (POL) 755x500x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 02 (POL) 755x500x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 01 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 01 (POL) 755x500x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 01 (POL) 755x500x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C DUET 01 (POL) 755x500x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 02 (POL) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 02 (POL) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 02 (POL) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 01 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 01 (POL) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 01 (POL) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C2 01 (POL) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 02 (POL) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 02 (POL) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 02 (POL) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 01 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 01 (POL) 615x420x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 01 (POL) 615x420x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL C 01 (POL) 615x420x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B 402 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B 401 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 02 (POL) 570x570x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 02 (POL) 570x570x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 02 (POL) 570x570x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 01 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 01 (POL) 570x570x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 01 (POL) 570x570x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL B BIG 01 (POL) 570x570x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 02 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 02 (POL) 495x495x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 02 (POL) 490x490x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 02 (POL) 490x490x1060 (bar),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 01 (POL),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 01 (POL) 495x495x600 (kaviareň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
FL BM 01 (POL) 495x495x720 (jedáleň),Zariadenie interiéru/Stolové podnože/Podstava z nerezovej ocele
